text,http_urls,years
"Gachet, met wie Theo via de kunstenaar Camille Pissarro in contact was gekomen, leek de aangewezen persoon vanwege zijn rijke ervaring als arts en grote interesse in kunst. Hij schilderde in zijn vrije tijd en kende veel eigentijdse kunstenaars zoals Edouard Manet, Claude Monet, Auguste Renoir en Paul Cézanne van wie hij ook werk verzamelde. Vincent voelde zich volkomen begrepen door de excentrieke arts die zowel qua uiterlijk als qua karakter veel op hem leek. Ze raakten bevriend en Vincent bezocht hem regelmatig in de oude meisjesschool die Gachet sinds 1872 bewoonde. Hij schreef zijn broer Theo:

""Ik heb het gevoel dat ik elke keer als ik erheen ga bij hem een niet al te slecht schilderij kan maken en hij zal me wel blijven uitnodigen om elke zondag of maandag te komen eten.""",https://www.vangoghroute.nl/frankrijk/auvers-sur-oise/dokter-gachet/,1872
"Toen Vincent nog in Den Haag woonde in 1883 schreef zijn broer Theo hem over de nieuwe woonplaats van hun ouders en noemde toen de oude kerktoren al. Vincent antwoordde daarop:

""Wat ge mij mededeelt omtrent hunne nieuwe omgeving interesseert mij ten hoogste. Zeer zeker zou ik wat graag zoo'n oud kerkje & kerkhof met zandgraven en oude houten kruisen trachten te maken.""

De oude kerktoren werd in 1885 afgebroken. Op 2 juni van dat jaar schreef Vincent onthutst:

""De oude toren wordt volgende week afgebroken! de spits is er reeds af""

Vincent maakte het schilderij De oude kerktoren van Nuenen van de toren zonder de spits. Ook maakte hij de aquarel Verkoping van afbraak. De begraafplaats die bij de toren lag, bleef wel in functie en daar zou Vincents vader 1885 begraven worden.",https://www.vangoghroute.nl/nederland/nuenen/oude-kerk/,"1883, 1885, 1885"
"Zittend op het terras van Auberge Ravoux schilderde Vincent op 14 juli 1890 het gemeentehuis van Auvers-sur-Oise dat vanwege de nationale feestdag Quatorze Juillet (14 juli), schuil ging achter slingers en lampionnen in de bomen. Vincent gaf het doek aan zijn hotelbaas Arthur Gustave Ravoux.",https://www.vangoghroute.nl/frankrijk/auvers-sur-oise/gemeentehuis/,1890
"Tijdens zijn verblijf in Nuenen, trok Van Gogh er regelmatig op uit om buiten schetsen te maken en te schilderen. Zo ook naar Lieshout waar hij Molen De Vogelenzang vastlegde.",https://www.vangoghbrabant.com/nl/home/van-gogh-brabant/erfgoedlocaties,
Door de overname veranderde de Londense vestiging van Goupil van een magazijn voor reproducties in een kunsthandel met een toonzaal. Met Vincents ervaring uit de kunsthandel in Den Haag en Parijs zou je kunnen verwachten dat hij hier een rol zou kunnen spelen. Dit was echter niet geval. In mei 1875 werd hij vervangen en vanuit Londen overgeplaatst naar de vestiging van Goupil in Parijs.,https://www.vangoghroute.nl/engeland/londen/goupil-cie-bedford-street/,1875
"Het Musée moderne was een van de eerste plekken die Vincent bezocht toen hij aankwam in Antwerpen. Hier zag hij onder andere schilderijen van Robert Mols, Henri de Braekeleer, landschappen van César de Cock en Henri Leys. Over de meeste schilderijen was Vincent tevreden maar hij zag ook ""horrible"" zaken. Hij vond het vooral interessant om te zien hoe karakter in de portretten werd weergegeven.",https://www.vangoghroute.nl/belgie/antwerpen/musee-moderne/?v=mobile,
"A. Fermine handelde in schildersezels maar verkocht ook andere kunstenaarsbenodigdheden zoals doeken. De winkel bestond van 1876 tot 1911. Vincents werk Portret van Agostina Segatori is geschilderd op een doek van Fermine, blijkt uit de stempel die achterop staat.",https://www.vangoghroute.nl/frankrijk/parijs/fermine/,"1876, 1911"
"De gepensioneerde goudsmid Anthonius 'Antoon' Petrus Hermans (1822-1897) vroeg Vincent om ontwerpen te maken voor schilderijen in de eetzaal van zijn huis aan de Keizersgracht in Eindhoven. Hermans was zeer vermogend en had zijn huis ""Rust na Arbeid"" laten bouwen door de bevriende architect Pierre Cuypers. Vincent was onder de indruk van hem:

""'t Is een man die ik zoo mogelijk wil te vriend houden, een gewezen goudsmid die tot 3 maal toe eene zeer aanzienlijkecollectie antiquiteiten heeft verzameld & verkocht. Nu rijk is en een huis heeft gezet dat hij weer vol antiquiteiten heeft en meubileert met sommige heel mooie eikenhouten kasten &c. De plafonds en muren decoreert hij zelf en werkelijk goed soms.""

Zijn eetzaal had Hermans al beschilderd met twaalf panelen met bloemen, maar hij had nog zes panelen over van 60 x 150 cm, waarvoor hij Vincent vroeg. Het idee was dat Vincent het ontwerp aanleverde en dat Hermans dit vervolgens zelf kopieerde. Vincent vroeg zich hardop af:

""Maar hij wil zelf die vakken schilderen en zal dat lukken?""",https://www.vangoghroute.nl/nederland/nuenen/hermans/,"1822, 1897"
"Vincent had bewondering voor het werk van Georges Seurat (1859-1891). De twee kunstenaars ontmoetten elkaar voor het eerst op de tentoonstelling die Vincent in november en december 1887 in Restaurant du Chalet had georganiseerd. Vlak voordat Vincent op 19 februari 1888 naar Arles vertrok, bezocht hij op de valreep samen met zijn broer Theo Seurat voor het eerst in zijn atelier aan de Boulevard de Clichy. Waarschijnlijk zag hij daar toen de grote doeken Een zondag op La Grande Jatte en Modellen. Vanaf dat moment zou Vincent in zijn brieven aan Theo regelmatig naar Seurat vragen en hij memoreerde eens dat hij destijds ontzettend getroffen was door de doeken van Seurat. Hij dacht regelmatig na over de schildertechniek die Seurat had geïntroduceerd, het pointillisme. Vincent schreef hierover:

""...ik denk vaak na over zijn systeem en toch zal ik het helemaal niet volgen, maar hij is een oorspronkelijk colorist en hetzelfde geldt voor Signac, maar op een ander niveau; de pointillisten hebben iets nieuws ontdekt en ik mag ze toch wel graag.""",https://www.vangoghroute.nl/frankrijk/parijs/atelier-seurat/,"1859, 1891, 1887, 1888"
"Aan de rand van Arles lag over het kanaal van Arles naar Bouc de Pont de Réginelle of Réginal, die in de volksmond Pont de Langlois werd genoemd. De plek had een aantrekkingskracht op Vincent. De combinatie van het zuidelijke licht, het Hollandse karakter van het landschap en het vreemde, in Vincents ogen 'Japanse' silhouet van de brug verleidde hem om het onderwerp te schilderen.",https://www.vangoghroute.nl/frankrijk/arles/brug-van-langlois/,
"Bij aankomst in Arles huurde Vincent de eerste twee maanden een kamer in hotel en restaurant Carrel dat eigendom was Albert Carrel en diens vrouw Cathérine Carrel-Garcin. Het hotel was een gebouw van twee verdiepingen en had een klein terras op het dak en een balkon op de eerste verdieping. Toen Vincent er net was, schreef hij zijn broer Theo:

""Bij vlagen heb ik het gevoel dat mijn bloed weer min of meer wil gaan stromen, wat de laatste tijd in Parijs niet het geval was. Ik kon echt niet meer.""

Resultaat van Vincents toegenomen werklust was dat hij in de eerste drie dagen al drie studies had gemaakt, namelijk Een oude Arlésienne, Sneeuwlandschap en Gezicht op een slagerswinkel. Het zou een voorbode zijn van zijn productiviteit in Arles.",https://www.vangoghroute.nl/frankrijk/arles/carrel/?v=mobile,
"Vincent werd in 1873 overgeplaatst naar het filiaal in Londen, waar Goupil geen toonzaal, maar alleen een magazijn had. Vincents werkzaamheden zouden daardoor een stuk minder spannend zijn dan in Den Haag. Hij schreef zijn broer:

""Het gaat mij hier all right, ik heb een prettig te huis & al is de zaak niet zoo opwekkend als die in den Haag.""",https://www.vangoghroute.nl/nederland/den-haag/goupil-cie/,1873
"Vincent gaf schilderlessen aan Willem van de Wakker (1859-1927). Van de Wakker, een telegrafist in het postkantoor in Nuenen, was amateurschilder en toen Vincent diens kunstwerken zag bij schilderwinkel firma Baijens wilde hij hem graag eens ontmoeten. Van de Wakker woonde in Eindhoven, net als Antoon Hermans en Anton Kerssemakers aan wie Vincent ook les gaf. Het was zijn plan hen te vragen om hem in ruil voor de lessen schildersmateriaal te geven. Het geven van schilderles beviel Vincent goed, zo had hij wat aanspraak. Hij dacht erover om, wanneer hij naar Antwerpen zou gaan, hij daar wellicht ook schilderlessen kon geven.",https://www.vangoghroute.nl/nederland/nuenen/van-de-wakker/,"1859, 1927"
"Musée du Luxembourg was in de negentiende eeuw hét museum voor eigentijdse kunst in Parijs. Toen Vincent in mei 1873 voor het eerst in Parijs was, bezocht hij het museum meteen en was hij onder de indruk van het vele moois dat hij zag. Toen in 1875 in Parijs ging wonen, bezocht hij wekelijks het Musée du Luxembourg, onder andere met zijn huisgenoot en vriend Harry Gladwell. Aan hem liet Vincent al zijn lievelingsschilderijen zien, zoals Avond, Zegening van het koren en Het terugroepen van de arenleesters van Jules Breton, De kerk te Gréville van Jean-François Millet en Het meer in Ville d'Avray van Louis Cabat.",https://www.vangoghroute.nl/frankrijk/parijs/musee-du-luxembourg/,"1873, 1875"
"Vincent had een relatie met Sien die met haar moeder op de Noordstraat woonde. Vincent tekende vanuit het huis.
Clasina Maria 'Sien' Hoornik (1850-1904) was de vriendin van Vincent in 1882 en 1883. Sien woonde met haar moeder Maria Wilhelmina Hoornik-Pellers (1829-1910) in maart en/of april 1882 op Noordstraat 16. Dat Vincent daar weleens over de vloer kwam, blijkt uit de tekening die hij daar vanachter het raam op de eerste verdieping moet hebben gemaakt: Opgebroken Noordstraat met spitters. Deze tekening toont het graafwerk dat in 1882 tegenover het huis verricht werd om riolering aan te leggen bij een in aanbouw zijnde bakkerij.

In mei 1882 zouden Sien en haar moeder verhuizen naar een nieuw adres, Slijkeinde 31. Sien, die al een dochtertje had en op dat moment zwanger was van haar tweede kind zou na haar bevalling bij Vincent aan de Schenkweg gaan wonen. Haar moeder kon daarom een kleiner huis betrekken.",https://www.vangoghroute.nl/nederland/den-haag/sien-hoornik/,"1850, 1904, 1882, 1883, 1829, 1910, 1882, 1882, 1882"
"Vincent kwam waarschijnlijk weleens in de winkel van de verfhandelaar Léon Berville aan de rue de la Chaussée d'Antin nr. 25. Het papier van twee tekeningen van Vincent uit de Parijse periode draagt namelijk het watermerk van de winkel. Bovendien verwees hij in een van zijn brieven uit Arles ook naar de winkel van Berville toen hij Guide de l'alphabet du dessin van Armand Théophile Cassagne zocht. Hij wilde dit instructieboek gebruiken voor tekenlessen aan luitenant Paul Eugène Milliet, die hij in Arles had ontmoet.",https://www.vangoghroute.nl/frankrijk/parijs/berville/,
"Na enkele jaren voor kunsthandel Goupil & Cie in Den Haag gewerkt te hebben, werd Vincent van Gogh in mei 1873 overgeplaatst naar het Londense filiaal. Met pijn in zijn hart verliet hij Den Haag en zijn dierbaren daar, maar hij ging tegelijkertijd met vertrouwen het avontuur in Londen aan.

Daar was zijn werk weliswaar minder interessant dan in Den Haag, maar hij genoot met volle teugen van de Engelse manier van leven, van Londen met zijn prachtige parken en interessante musea. Langzaamaan ontdekte hij de Engelse kunst en literatuur. Jaren later zou hij dan ook verzuchten dat hij veel van Londen was gaan houden.",https://www.vangoghroute.nl/engeland/londen/,1873
"Vincent en Milliet raakten bevriend en maakten onder andere samen een uitstapje naar de Montmajour vlakbij Arles in juli 1888. Toen Milliet half augustus 1888 op reis ging naar het noorden van Frankrijk bezorgde hij 36 werken van Vincent bij Theo in Parijs. Als dank daarvoor gaf Vincent hem een studie, maar het is niet bekend welke.

Vincent schilderde ook een portret van de jonge luitenant, maar hij was totaal niet tevreden over hoe hij poseerde: hij tikte met zijn benen en kon niet stilzitten. Toch wilde Vincent hem maar al te graag te schilderen:

""...omdat het een knappe kerel is, heel ongedwongen met veel nonchalance in zijn houding, en ik zou hem heel goed kunnen gebruiken voor een schilderij van geliefden.""",https://www.vangoghroute.nl/frankrijk/arles/milliet/,"1888, 1888"
"Op 13 februari 1882 schreef Vincent aan zijn broer Theo:

""Tegenwoordig ga ik nog al eens teekenen met Breitner, een jong schilder die in kennis is met Rochussen zooals ik met Mauve. Hij teekent heel handig en heel anders weer dan ik, en wij maken dikwijls zamen typen in de volksgaarkeuken of de wachtkamer &c. Hij komt nog al eens bij mij op 't atelier om houtgravures te zien & ik bij hem ook. Hij heeft het atelier dat Apol vroeger had bij Siebenhaar.""",https://www.vangoghroute.nl/nederland/den-haag/atelier-breitner/,1882
"Christiaan Siebenhaar (1824-1885) was een schermleraar die in het pand waar hij zelf schermlessen gaf een aantal ruimtes verhuurde als ateliers. Ook kunstenaars als Bernardus Johannes Blommers (1845–1914), Theo Mesker (1853-1894) en Willem Maris (1844-1910) hadden hier hun atelier.",https://www.vangoghroute.nl/nederland/etten/patorie/,"1824, 1885, 1845, 1914, 1853, 1894, 1844, 1910"
"Omdat Vincent in Hoogeveen niet aan nieuw materiaal kon komen, liet hij dit aanleveren via Furnée, de verfleverancier die hij nog uit Den Haag kende. Maar nadat ook dit op was sloeg zijn stemming om:

""En als ik mijn boeltje aanzie, het is te armzalig, te ontoereikend, te zeer uitgeput. Wij hebben hier mistroostige regendagen en als ik op het hoekje zolder kom waar ik mij geinstalleerd heb zoo is het daar al merkwaardig melankoliek – met het licht van één enkele glazen dakpan dat valt op een leege schilderkist, op een bos penseelen waar 't haar weinig meer van deugt, enfin het is zóó curieus melankoliek dat gelukkig het ook een genoegzaam komiek aspect heeft om er niet over te schreijen maar het vroolijker op te vatten.""",https://www.vangoghroute.nl/nederland/drenthe/hartsuiker/,
"Inmiddels was tekenen een steeds grotere rol gaan spelen in Vincents leven. In zijn verlangen naar kunst en zielsverwanten had hij in maart 1880 een barre wandeltocht naar het bijna tachtig kilometer verderop liggende dorp Courrières gemaakt om de kunstenaar Jules Breton te ontmoeten. Maar Vincent durfde zich niet bekend te maken en zag de kunstenaar niet. Vanaf juli 1880 huurde Vincent een kamer bij familie Decrucq en werkte in alle ijver aan kopieën naar tekenvoorbeelden. Uiteindelijk besloot hij rond augustus 1880, aangemoedigd door zijn broer Theo, om na jaren van mislukte baantjes en studies te proberen om van kunstenaar zijn beroep te maken. Om zich verder te bekwamen als kunstenaar vertrok hij in oktober 1880 naar Brussel.",https://www.vangoghroute.nl/belgie/borinage/,"1880, 1880, 1880, 1880"
"Op een van zijn wandelingen maakte Vincent schetsen van Het Steen, een gebouw aan de Schelde dat deel uitmaakte van het verdedigingswerk van Antwerpen. Ook maakte hij een naar eigen zeggen ""uitvoerig"" schilderij van Het Steen. Vincent probeerde het schilderij -dat niet overgeleverd is- te verkopen en ging daarom langs bij een aantal handelaren in de stad, waarvan er één interesse toonde.

""Ik ben met mijn gezigt van 't Steen nog naar een ander geweest, die het goed van toon & kleur vond, die echter in een rommel zat van zijn inventaris op te maken en klein behuisd is, maar waar ik na Nieuwjaar kon terugkomen. Het is een goed ding voor als er vreemdelingen zijn die een souvenir van Antwerpen willen hebben en om die reden zal ik in 't zelfde genre van stadsgezigten er nog wel meer bij maken.""

Het is echter onduidelijk of Vincent het werk uiteindelijk bij deze handelaar kwijt kon.",https://www.vangoghroute.nl/belgie/antwerpen/steen/,
